0.31367086,0.62821661,0.75883493,0.44625852,0.76587764,0.77100449,0.75852054,0.72545693,0.815983355,0.3837791,0.38382118,0.38285354,0.37942336,0.3837058
0.30559251,0.66852626,0.83729416,0.34344634,0.75833391,0.76587764,0.77100449,0.75852054,0.826306705,0.3837058,0.3837791,0.38382118,0.38285354,0.38372682
0.29751417,0.69798054,0.76672793,0.25736034,0.69104491,0.75833391,0.76587764,0.77100449,0.735877775,0.38372682,0.3837058,0.3837791,0.38382118,0.38295581
0.28943583,0.64452621,0.58436977,0.27743228,0.6859115,0.69104491,0.75833391,0.76587764,0.719265205,0.38295581,0.38372682,0.3837058,0.3837791,0.37947563
0.28135748,0.65245105,0.53801163,0.29750393,0.69794072,0.6859115,0.69104491,0.75833391,0.792311375,0.37947563,0.38295581,0.38372682,0.3837058,0.37273913
0.27327914,0.70164076,0.60902408,0.31757586,0.67605602,0.69794072,0.6859115,0.69104491,0.78403477,0.37273913,0.37947563,0.38295581,0.38372682,0.36258985
0.26520079,0.68526041,0.62791479,0.3376478,0.6531909,0.67605602,0.69794072,0.6859115,0.753404845,0.36258985,0.37273913,0.37947563,0.38295581,0.3514893
0.25712245,0.68653404,0.62216079,0.35771973,0.62867116,0.6531909,0.67605602,0.69794072,0.74919112,0.3514893,0.36258985,0.37273913,0.37947563,0.34148739
0.24904411,0.69247767,0.63636681,0.37779166,0.60865663,0.62867116,0.6531909,0.67605602,0.777590985,0.34148739,0.3514893,0.36258985,0.37273913,0.33370655
0.24096576,0.7018663,0.63724697,0.38056881,0.59623707,0.60865663,0.62867116,0.6531909,0.764750635,0.33370655,0.34148739,0.3514893,0.36258985,0.32788996
0.23288742,0.69029598,0.69894489,0.38280059,0.58314332,0.59623707,0.60865663,0.62867116,0.750203385,0.32788996,0.33370655,0.34148739,0.3514893,0.32588654
0.22480908,0.67274812,0.70266425,0.38503237,0.55337056,0.58314332,0.59623707,0.60865663,0.73351552,0.32588654,0.32788996,0.33370655,0.34148739,0.32464617
0.21673073,0.6852206,0.70663185,0.38726443,0.52359649,0.55337056,0.58314332,0.59623707,0.70511408,0.32464617,0.32588654,0.32788996,0.33370655,0.32704054
0.20865239,0.68053145,0.71129583,0.38949621,0.49382374,0.52359649,0.55337056,0.58314332,0.70970937,0.32704054,0.32464617,0.32588654,0.32788996,0.3289968
0.19033588,0.66359535,0.71497721,0.39172827,0.44838395,0.49382374,0.52359649,0.55337056,0.69201515,0.3289968,0.32704054,0.32464617,0.32588654,0.32900475
0.1716664,0.6812744,0.69342723,0.39396005,0.41476836,0.44838395,0.49382374,0.52359649,0.6652922,0.32900475,0.3289968,0.32704054,0.32464617,0.33460885
0.1783462,0.67601476,0.67877615,0.39742403,0.39168245,0.41476836,0.44838395,0.49382374,0.651674715,0.33460885,0.32900475,0.3289968,0.32704054,0.34352778
0.19125234,0.68618025,0.66668073,0.40870836,0.36859522,0.39168245,0.41476836,0.44838395,0.6392614,0.34352778,0.33460885,0.32900475,0.3289968,0.35697802
0.20415912,0.64732113,0.59774283,0.4199927,0.36111458,0.36859522,0.39168245,0.41476836,0.64296208,0.35697802,0.34352778,0.33460885,0.32900475,0.37493406
0.2170659,0.64859476,0.59926641,0.43127703,0.40043396,0.36111458,0.36859522,0.39168245,0.67652965,0.37493406,0.35697802,0.34352778,0.33460885,0.39635662
0.22997268,0.69090921,0.60267384,0.44256136,0.41696971,0.40043396,0.36111458,0.36859522,0.703820535,0.39635662,0.37493406,0.35697802,0.34352778,0.41758773
0.24287946,0.69860998,0.60424462,0.45384569,0.43350677,0.41696971,0.40043396,0.36111458,0.68173644,0.41758773,0.39635662,0.37493406,0.35697802,0.44181601
0.25578624,0.68151026,0.60315613,0.46513002,0.45004383,0.43350677,0.41696971,0.40043396,0.670850675,0.44181601,0.41758773,0.39635662,0.37493406,0.4698686
0.26869302,0.69016626,0.59779961,0.47641435,0.46658089,0.45004383,0.43350677,0.41696971,0.67689748,0.4698686,0.44181601,0.41758773,0.39635662,0.50232342
0.28159979,0.66572987,0.59793198,0.50414142,0.48311795,0.46658089,0.45004383,0.43350677,0.70748092,0.50232342,0.4698686,0.44181601,0.41758773,0.53802237
0.29450657,0.65955038,0.43590295,0.5412744,0.51198651,0.48311795,0.46658089,0.45004383,0.707980515,0.53802237,0.50232342,0.4698686,0.44181601,0.56482121
0.30741335,0.67419865,0.49699504,0.57840737,0.58851592,0.51198651,0.48311795,0.46658089,0.80405959,0.56482121,0.53802237,0.50232342,0.4698686,0.59267402
0.32032013,0.66610724,0.51106831,0.61554035,0.65897618,0.58851592,0.51198651,0.48311795,0.830339155,0.59267402,0.56482121,0.53802237,0.50232342,0.6217592
0.33322691,0.69456501,0.50014656,0.65267333,0.72690259,0.65897618,0.58851592,0.51198651,0.87468703,0.6217592,0.59267402,0.56482121,0.53802237,0.64612675
0.38296959,0.69837413,0.50309013,0.68980631,0.79482768,0.72690259,0.65897618,0.58851592,0.865653475,0.64612675,0.6217592,0.59267402,0.56482121,0.66406689
0.41824477,0.69404613,0.57452654,0.70987796,0.83651007,0.79482768,0.72690259,0.65897618,0.888297765,0.66406689,0.64612675,0.6217592,0.59267402,0.67624551
0.41753119,0.65434971,0.57982704,0.71066701,0.85573474,0.83651007,0.79482768,0.72690259,0.90661208,0.67624551,0.66406689,0.64612675,0.6217592,0.68178423
0.41681824,0.68653404,0.56887652,0.71145607,0.87496074,0.85573474,0.83651007,0.79482768,0.911212535,0.68178423,0.67624551,0.66406689,0.64612675,0.68069333
0.4161053,0.68681707,0.57526512,0.71224512,0.89506858,0.87496074,0.85573474,0.83651007,0.96383956,0.68069333,0.68178423,0.67624551,0.66406689,0.66956356
0.41539235,0.65156658,0.57111949,0.71303417,0.91530523,0.89506858,0.87496074,0.85573474,0.93569624,0.66956356,0.68069333,0.68178423,0.67624551,0.64946542
0.41467941,0.65104769,0.57511357,0.7138235,0.93554187,0.91530523,0.89506858,0.87496074,0.90356529,0.64946542,0.66956356,0.68069333,0.68178423,0.63034802
0.38798691,0.66717008,0.57342884,0.71461255,0.9089982,0.93554187,0.91530523,0.89506858,0.84713182,0.63034802,0.64946542,0.66956356,0.68069333,0.60711065
0.34643388,0.66515201,0.5803473,0.62380965,0.86166984,0.9089982,0.93554187,0.91530523,0.77099596,0.60711065,0.63034802,0.64946542,0.66956356,0.57130885
0.3048802,0.6565196,0.57593694,0.51050523,0.8094591,0.86166984,0.9089982,0.93554187,0.731636095,0.57130885,0.60711065,0.63034802,0.64946542,0.52539034
0.26932773,0.71545174,0.5803381,0.39720052,0.75839963,0.8094591,0.86166984,0.9089982,0.7273138,0.52539034,0.57130885,0.60711065,0.63034802,0.47745761
0.27186724,0.71315212,0.57870056,0.35800761,0.73578158,0.75839963,0.8094591,0.86166984,0.74404838,0.47745761,0.52539034,0.57130885,0.60711065,0.42938568
0.27440675,0.6635128,0.57416704,0.36121023,0.71316354,0.73578158,0.75839963,0.8094591,0.737454525,0.42938568,0.47745761,0.52539034,0.57130885,0.3993215
0.27694626,0.68956482,0.57380753,0.36441313,0.69660283,0.71316354,0.73578158,0.75839963,0.773908805,0.3993215,0.42938568,0.47745761,0.52539034,0.36024286
0.27948576,0.66932671,0.58186168,0.37924599,0.70344869,0.69660283,0.71316354,0.73578158,0.779959245,0.36024286,0.3993215,0.42938568,0.47745761,0.32564038
0.28202527,0.65957397,0.55583496,0.42086049,0.71029456,0.70344869,0.69660283,0.71316354,0.786166965,0.32564038,0.36024286,0.3993215,0.42938568,0.29866838
0.28456478,0.69646957,0.54880293,0.46247498,0.71714174,0.71029456,0.70344869,0.69660283,0.78931244,0.29866838,0.32564038,0.36024286,0.3993215,0.28310915
0.28710365,0.68402215,0.57082982,0.50408976,0.72398761,0.71714174,0.71029456,0.70344869,0.811610125,0.28310915,0.29866838,0.32564038,0.36024286,0.26861272
0.28964316,0.66169669,0.58087716,0.54570425,0.73083348,0.72398761,0.71714174,0.71029456,0.80531387,0.26861272,0.28310915,0.29866838,0.32564038,0.25963356
0.29218267,0.66357176,0.57606931,0.56303384,0.73768066,0.73083348,0.72398761,0.71714174,0.800990025,0.25963356,0.26861272,0.28310915,0.29866838,0.25838525
0.29472217,0.6875954,0.57818951,0.55291679,0.73919203,0.73768066,0.73083348,0.72398761,0.7657069,0.25838525,0.25963356,0.26861272,0.28310915,0.25635792
0.29726168,0.67023476,0.58371675,0.54279973,0.71887785,0.73919203,0.73768066,0.73083348,0.734699325,0.25635792,0.25838525,0.25963356,0.26861272,0.25167943
0.29980119,0.65787579,0.57880454,0.53268295,0.6687252,0.71887785,0.73919203,0.73768066,0.70532481,0.25167943,0.25635792,0.25838525,0.25963356,0.25182658
0.3023407,0.69754862,0.57474447,0.5225659,0.67071627,0.6687252,0.71887785,0.73919203,0.75596497,0.25182658,0.25167943,0.25635792,0.25838525,0.25289649
0.30487957,0.66490436,0.57234994,0.51244885,0.6803457,0.67071627,0.6687252,0.71887785,0.74946899,0.25289649,0.25182658,0.25167943,0.25635792,0.25402152
0.30741908,0.65245105,0.57451733,0.52750466,0.68997512,0.6803457,0.67071627,0.6687252,0.782873675,0.25402152,0.25289649,0.25182658,0.25167943,0.25529881
0.30995858,0.67073154,0.58101912,0.53282855,0.69960455,0.68997512,0.6803457,0.67071627,0.790411555,0.25529881,0.25402152,0.25289649,0.25182658,0.25638406
0.31249809,0.66229813,0.59945595,0.47039866,0.70923397,0.69960455,0.68997512,0.6803457,0.774996135,0.25638406,0.25529881,0.25402152,0.25289649,0.25844831
0.27045026,0.68088524,0.59830108,0.46222081,0.71886339,0.70923397,0.69960455,0.68997512,0.79543343,0.25844831,0.25638406,0.25529881,0.25402152,0.26401036
0.27529841,0.67342032,0.60579659,0.46737147,0.7284915,0.71886339,0.70923397,0.69960455,0.784285315,0.26401036,0.25844831,0.25638406,0.25529881,0.26863374
0.27643301,0.68073193,0.58506039,0.47252241,0.73812093,0.7284915,0.71886339,0.70923397,0.779586235,0.26863374,0.26401036,0.25844831,0.25638406,0.27854414
0.27544405,0.67547524,0.59950314,0.47767308,0.73630334,0.73812093,0.7284915,0.71886339,0.770085265,0.27854414,0.26863374,0.26401036,0.25844831,0.28991884
0.27445445,0.67945829,0.60014656,0.48282375,0.7246881,0.73630334,0.73812093,0.7284915,0.76691837,0.28991884,0.27854414,0.26863374,0.26401036,0.2988991
0.27346485,0.67733557,0.60230436,0.48797441,0.71307417,0.7246881,0.73630334,0.73812093,0.75608311,0.2988991,0.28991884,0.27854414,0.26863374,0.30336279
0.27247588,0.66919698,0.60693266,0.49312508,0.70605877,0.71307417,0.7246881,0.73630334,0.76515004,0.30336279,0.2988991,0.28991884,0.27854414,0.30450599
0.27148628,0.65779324,0.60056324,0.49827574,0.70680263,0.70605877,0.71307417,0.7246881,0.749520995,0.30450599,0.30336279,0.2988991,0.28991884,0.30451111
0.27049668,0.68739492,0.59650317,0.50342669,0.70754517,0.70680263,0.70605877,0.71307417,0.76161446,0.30451111,0.30450599,0.30336279,0.2988991,0.30329688
0.26950708,0.65807627,0.59933279,0.50857735,0.71318851,0.70754517,0.70680263,0.70605877,0.78284608,0.30329688,0.30451111,0.30450599,0.30336279,0.30096558
0.27954873,0.68036635,0.60241793,0.51669056,0.72709841,0.71318851,0.70754517,0.70680263,0.769702955,0.30096558,0.30329688,0.30451111,0.30450599,0.29654166
0.30205705,0.68653404,0.60563583,0.52815171,0.741007,0.72709841,0.71318851,0.70754517,0.806864755,0.29654166,0.30096558,0.30329688,0.30451111,0.29424957
0.3154529,0.65721538,0.59748193,0.53961313,0.75491558,0.741007,0.72709841,0.71318851,0.826102175,0.29424957,0.29654166,0.30096558,0.30329688,0.29193135
0.28498072,0.65571768,0.60165135,0.55107428,0.76165105,0.75491558,0.741007,0.72709841,0.805555485,0.29193135,0.29424957,0.29654166,0.30096558,0.28870855
0.30352427,0.65942066,0.61118226,0.55843573,0.74066135,0.76165105,0.75491558,0.741007,0.774966865,0.28870855,0.29193135,0.29424957,0.29654166,0.28634032
0.27831236,0.66299391,0.63975468,0.53977641,0.71967165,0.74066135,0.76165105,0.75491558,0.764100195,0.28634032,0.28870855,0.29193135,0.29424957,0.28441016
0.28027757,0.66043485,0.61503399,0.52111709,0.70392708,0.71967165,0.74066135,0.76165105,0.73268465,0.28441016,0.28634032,0.28870855,0.29193135,0.28424766
0.28224214,0.65406668,0.54574579,0.50245778,0.70845726,0.70392708,0.71967165,0.74066135,0.735661285,0.28424766,0.28441016,0.28634032,0.28870855,0.28327207
0.28420735,0.65225057,0.53439816,0.48379846,0.71298743,0.70845726,0.70392708,0.71967165,0.784586705,0.28327207,0.28424766,0.28441016,0.28634032,0.28103282
0.28617193,0.68378629,0.5282555,0.46513914,0.71751761,0.71298743,0.70845726,0.70392708,0.80807563,0.28103282,0.28327207,0.28424766,0.28441016,0.27769028
0.28813713,0.65123638,0.54429779,0.44647982,0.72204648,0.71751761,0.71298743,0.70845726,0.790517845,0.27769028,0.28103282,0.28327207,0.28424766,0.27076557
0.29010234,0.67281888,0.55876855,0.4278205,0.72561989,0.72204648,0.71751761,0.71298743,0.790224345,0.27076557,0.27769028,0.28103282,0.28327207,0.26403649
0.29206692,0.65824726,0.5353915,0.40916118,0.71037079,0.72561989,0.72204648,0.71751761,0.766303085,0.26403649,0.27076557,0.27769028,0.28103282,0.25971481
0.29403213,0.69202954,0.56216639,0.39050187,0.71161143,0.71037079,0.72561989,0.72204648,0.76715282,0.25971481,0.26403649,0.27076557,0.27769028,0.25653122
0.2959967,0.65406668,0.49199804,0.37184255,0.70472876,0.71161143,0.71037079,0.72561989,0.76992728,0.25653122,0.25971481,0.26403649,0.27076557,0.25066236
0.29796191,0.67484726,0.43083956,0.35318323,0.69784478,0.70472876,0.71161143,0.71037079,0.72785221,0.25066236,0.25653122,0.25971481,0.26403649,0.24746797
0.29992648,0.64327616,0.36830868,0.34623399,0.69427005,0.69784478,0.70472876,0.71161143,0.738029625,0.24746797,0.25066236,0.25653122,0.25971481,0.24283436
0.30002315,0.65296993,0.26588576,0.35251988,0.69627689,0.69427005,0.69784478,0.70472876,0.718524825,0.24283436,0.24746797,0.25066236,0.25653122,0.23738484
0.29576075,0.66442085,0.25975307,0.3588055,0.72813009,0.69627689,0.69427005,0.69784478,0.758366505,0.23738484,0.24283436,0.24746797,0.25066236,0.23177337
0.29149771,0.69181727,0.2381651,0.36509112,0.73383388,0.72813009,0.69627689,0.69427005,0.75728283,0.23177337,0.23738484,0.24283436,0.24746797,0.23185046
0.2872353,0.66880782,0.27153617,0.37137674,0.73953768,0.73383388,0.72813009,0.69627689,0.746717295,0.23185046,0.23177337,0.23738484,0.24283436,0.23405978
0.2829729,0.69534335,0.32773024,0.37766264,0.74062981,0.73953768,0.73383388,0.72813009,0.748990785,0.23405978,0.23185046,0.23177337,0.23738484,0.24753104
0.27870986,0.68083806,0.36200563,0.38394826,0.73394296,0.74062981,0.73953768,0.73383388,0.75837254,0.24753104,0.23405978,0.23185046,0.23177337,0.2610262
0.27444745,0.66299391,0.3653559,0.39023388,0.72725481,0.73394296,0.74062981,0.73953768,0.716101,0.2610262,0.24753104,0.23405978,0.23185046,0.27790949
0.27018441,0.6741161,0.38717407,0.39651949,0.71846649,0.72725481,0.73394296,0.74062981,0.72047426,0.27790949,0.2610262,0.24753104,0.23405978,0.29134382
0.26592201,0.68439215,0.34207554,0.40280511,0.72285079,0.71846649,0.72725481,0.73394296,0.739780305,0.29134382,0.27790949,0.2610262,0.24753104,0.30110195
0.26165897,0.64834122,0.3946995,0.40909101,0.72952975,0.72285079,0.71846649,0.72725481,0.74625284,0.30110195,0.29134382,0.27790949,0.2610262,0.3101544
0.25739656,0.67549587,0.38779562,0.41537663,0.71846912,0.72952975,0.72285079,0.71846649,0.739951025,0.3101544,0.30110195,0.29134382,0.27790949,0.30777879
0.25313352,0.65656677,0.35780322,0.42166225,0.70834949,0.71846912,0.72952975,0.72285079,0.713503275,0.30777879,0.3101544,0.30110195,0.29134382,0.29996673
